simulation_id,scenario_id,model_name,descriptor_used,n_obs,n_labs,n_batches,n_exposure_levels,n_replicates,rmse,mae,r2_or_pseudo_r2,aic,bic,coverage_50,coverage_80,coverage_90,coverage_95,rhat_max,ess_bulk_min,ess_tail_min,n_divergences,bfmi_min,ppc_coverage,lab_variance_recovery,batch_variance_recovery,transition_region_error,extrapolation_error,pvs_theta,pvs_pred,pvs_descriptor,pvs_joint,prior_sensitivity_delta_pvs,admissibility_sensitivity_delta_pvs,runtime_seconds,residual_normality_p,residual_heteroscedasticity_p,residual_tail_flag,diagnostic_flag,prior_mode,source,targeted_fit_seed,wallclock_seconds_stage8,rmse_nominal,mae_nominal,ppc_coverage_nominal,pvs_theta_nominal,pvs_pred_nominal,pvs_joint_nominal,n_divergences_nominal,rhat_max_nominal,ess_bulk_min_nominal,ess_tail_min_nominal,bfmi_min_nominal,runtime_seconds_nominal,delta_rmse_vs_nominal,delta_mae_vs_nominal,delta_ppc_coverage_vs_nominal,delta_pvs_theta_vs_nominal,delta_pvs_pred_vs_nominal,delta_pvs_joint_vs_nominal,delta_n_divergences_vs_nominal,delta_rhat_max_vs_nominal,delta_ess_bulk_min_vs_nominal,delta_ess_tail_min_vs_nominal,delta_bfmi_min_vs_nominal,delta_runtime_seconds_vs_nominal
34,prior_mildly_misspecified,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.05151434292041715,0.03751969628358462,0.9804518329491673,,,0.4965277777777778,0.8333333333333334,0.9270833333333334,0.9618055555555556,1.0,3716.0,3912.0,0.0,0.798140790534924,0.9618055555555556,2.7537872097415295,2.3877615988987304,0.012633388539050841,,0.727,0.8799108796296297,1.0,0.6401232638888888,,,126.99215106200427,9.190024437910465e-88,0.010171642369052028,1.0,heteroscedastic_residuals;low_joint_pvs,mildly_misspecified,new_targeted_fit,23692630.0,126.99218702316284,0.0514767328231903,0.0375039144759045,0.9583333333333334,0.7324166666666667,0.8805234375,0.645425925925926,0.0,1.0,3582.0,3405.0,0.7655552801617733,97.93292746398949,3.761009722685199e-05,1.5781807680116666e-05,0.00347222222222221,-0.005416666666666736,-0.0006125578703702894,-0.005302662037037109,0.0,0.0,134.0,507.0,0.03258551037315072,29.059223598014782
39,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.0498582525399452,0.0353359601732574,0.9797810352741608,,,0.5277777777777778,0.8020833333333334,0.9201388888888888,0.9618055555555556,1.0,2378.0,2645.0,0.0,0.723524920840503,0.9618055555555556,1.2004481054285705,1.1709907882647723,0.0046855089061284,,0.9394166666666668,0.929943287037037,1.0,0.8736961805555555,,,67.32978307199664,7.779258484469174e-90,0.0020687821115905,1.0,heteroscedastic_residuals,nominal,archived_nominal,,,0.0498582525399452,0.0353359601732574,0.9618055555555556,0.9394166666666668,0.929943287037037,0.8736961805555555,0.0,1.0,2378.0,2645.0,0.723524920840503,67.32978307199664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,prior_narrow,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04984037875414059,0.03543924424720731,0.9797955293508152,,,0.5243055555555556,0.8055555555555556,0.9201388888888888,0.9618055555555556,1.0,2375.0,3276.0,1.0,0.7237786831880667,0.9618055555555556,1.2252329140866995,1.1523203457119129,0.005235928696306496,,0.9375,0.9305983796296297,1.0,0.8725271990740741,,,84.36398247198667,8.179811805839576e-87,0.0019953697244384787,1.0,divergences;heteroscedastic_residuals,narrow,new_targeted_fit,24172630.0,84.36400651931763,0.0498582525399452,0.0353359601732574,0.9618055555555556,0.9394166666666668,0.929943287037037,0.8736961805555555,0.0,1.0,2378.0,2645.0,0.723524920840503,67.32978307199664,-1.7873785804610465e-05,0.00010328407394991079,0.0,-0.0019166666666667886,0.0006550925925926654,-0.0011689814814814792,1.0,0.0,-3.0,631.0,0.00025376234756369076,17.03419939999003
39,prior_broad,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04982894199805985,0.035376586994484135,0.9798048008329494,,,0.5138888888888888,0.8020833333333334,0.9201388888888888,0.9583333333333334,1.0,2663.0,3963.0,0.0,0.7361354488993572,0.9583333333333334,1.1897409152610436,1.219995488356412,0.004764865311507755,,0.9371666666666667,0.9299921875,1.0,0.8716605902777778,,,96.78741275402717,5.947626107283085e-88,0.002112825097051532,1.0,heteroscedastic_residuals,broad,new_targeted_fit,24182630.0,96.78744316101074,0.0498582525399452,0.0353359601732574,0.9618055555555556,0.9394166666666668,0.929943287037037,0.8736961805555555,0.0,1.0,2378.0,2645.0,0.723524920840503,67.32978307199664,-2.9310541885346764e-05,4.062682122673439e-05,-0.00347222222222221,-0.0022500000000000853,4.890046296301964e-05,-0.002035590277777777,0.0,0.0,285.0,1318.0,0.012610528058854209,29.45762968203053
39,prior_mildly_misspecified,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04984767911100779,0.035402749759341184,0.979789610027879,,,0.5208333333333334,0.8055555555555556,0.9201388888888888,0.9618055555555556,1.0,2523.0,2879.0,0.0,0.7064151305363727,0.9618055555555556,1.2289705306246324,1.2032712400728327,0.004795195948007111,,0.9381666666666667,0.9301432291666667,1.0,0.8727520254629629,,,80.95151024701772,2.9877977499890357e-88,0.0020744714172705437,1.0,heteroscedastic_residuals,mildly_misspecified,new_targeted_fit,24192630.0,80.95153570175171,0.0498582525399452,0.0353359601732574,0.9618055555555556,0.9394166666666668,0.929943287037037,0.8736961805555555,0.0,1.0,2378.0,2645.0,0.723524920840503,67.32978307199664,-1.057342893740626e-05,6.678958608378333e-05,0.0,-0.0012500000000000844,0.00019994212962970437,-0.0009441550925926023,0.0,0.0,145.0,234.0,-0.01710979030413029,13.621727175021078
46,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.0420012846277659,0.0320768344625862,0.9858479887313398,,,0.5104166666666666,0.84375,0.90625,0.9548611111111112,1.0,2080.0,2101.0,5.0,0.6757443774216116,0.9548611111111112,0.6395572753958141,1.2374405069168215,0.0095549439068277,,0.9506666666666668,0.9229429976851852,1.0,0.8774539930555556,,,63.26260617301159,7.746795782552784e-06,0.274188370272335,1.0,divergences,nominal,archived_nominal,,,0.0420012846277659,0.0320768344625862,0.9548611111111112,0.9506666666666668,0.9229429976851852,0.8774539930555556,5.0,1.0,2080.0,2101.0,0.6757443774216116,63.26260617301159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,prior_narrow,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.041999897923227524,0.03208811313435576,0.9858489231948672,,,0.5138888888888888,0.8368055555555556,0.9097222222222222,0.9513888888888888,1.0,1883.0,993.0,42.0,0.6946980444211248,0.9513888888888888,0.6479238540754003,1.2573971509135404,0.009005710548143211,,0.9543333333333334,0.9231704282407407,1.0,0.8811044560185185,,,73.76045575499302,6.659810182146492e-06,0.27227224053396504,1.0,divergences,narrow,new_targeted_fit,24872630.0,73.76047778129578,0.0420012846277659,0.0320768344625862,0.9548611111111112,0.9506666666666668,0.9229429976851852,0.8774539930555556,5.0,1.0,2080.0,2101.0,0.6757443774216116,63.26260617301159,-1.3867045383780807e-06,1.12786717695601e-05,-0.003472222222222321,0.003666666666666596,0.00022743055555551894,0.003650462962962897,37.0,0.0,-197.0,-1108.0,0.018953666999513175,10.497849581981427
46,prior_broad,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04196742575464168,0.03205746317198642,0.9858707965106241,,,0.5104166666666666,0.8402777777777778,0.9097222222222222,0.9513888888888888,1.0,2318.0,2925.0,16.0,0.7058840387832539,0.9513888888888888,0.6064844333515719,1.2227146107556495,0.00952841509950499,,0.9600833333333333,0.9231241319444444,1.0,0.8863642939814815,,,71.71021151199238,7.487169530299291e-06,0.2593061958853796,1.0,divergences,broad,new_targeted_fit,24882630.0,71.7102382183075,0.0420012846277659,0.0320768344625862,0.9548611111111112,0.9506666666666668,0.9229429976851852,0.8774539930555556,5.0,1.0,2080.0,2101.0,0.6757443774216116,63.26260617301159,-3.385887312422342e-05,-1.9371290599777546e-05,-0.003472222222222321,0.009416666666666518,0.00018113425925925242,0.00891030092592593,11.0,0.0,238.0,824.0,0.030139661361642256,8.447605338980793
46,prior_mildly_misspecified,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.041951397778766795,0.032054702439759046,0.9858815867501447,,,0.5138888888888888,0.8402777777777778,0.9131944444444444,0.9513888888888888,1.0,2151.0,2341.0,12.0,0.7055961166903059,0.9513888888888888,0.6498536071286394,1.2097617325152945,0.009563445236384872,,0.9536666666666667,0.9228787615740741,1.0,0.8801886574074074,,,82.83770338399336,7.15283817663739e-06,0.26820837979175677,1.0,divergences,mildly_misspecified,new_targeted_fit,24892630.0,82.83772921562195,0.0420012846277659,0.0320768344625862,0.9548611111111112,0.9506666666666668,0.9229429976851852,0.8774539930555556,5.0,1.0,2080.0,2101.0,0.6757443774216116,63.26260617301159,-4.9886848999106115e-05,-2.2132022827150988e-05,-0.003472222222222321,0.0029999999999998916,-6.423611111106009e-05,0.0027346643518517677,7.0,0.0,71.0,240.0,0.029851739268694222,19.575097210981767
47,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.0427611331158829,0.0322959974449029,0.9850600095125316,,,0.5555555555555556,0.7986111111111112,0.8923611111111112,0.9479166666666666,1.0,2013.0,3058.0,4.0,0.7460630244604699,0.9479166666666666,0.8006089288324442,1.4791450811172084,0.0062274935757059,,0.9265833333333332,0.930719039351852,1.0,0.8625407986111111,,,64.90827709400037,0.0117383021062173,0.3314223943527399,0.0,divergences,nominal,archived_nominal,,,0.0427611331158829,0.0322959974449029,0.9479166666666666,0.9265833333333332,0.930719039351852,0.8625407986111111,4.0,1.0,2013.0,3058.0,0.7460630244604699,64.90827709400037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,prior_narrow,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04275482817018361,0.032225406387252714,0.985064414862789,,,0.5520833333333334,0.7951388888888888,0.8923611111111112,0.9479166666666666,1.0,2008.0,3219.0,3.0,0.6977128342836738,0.9479166666666666,0.7913962746084974,1.4784824706248036,0.00583305203581013,,0.9329166666666666,0.9315104166666667,1.0,0.869222511574074,,,82.25732535799034,0.0098974524711283,0.3362825962203253,0.0,divergences,narrow,new_targeted_fit,24972630.0,82.25734877586365,0.0427611331158829,0.0322959974449029,0.9479166666666666,0.9265833333333332,0.930719039351852,0.8625407986111111,4.0,1.0,2013.0,3058.0,0.7460630244604699,64.90827709400037,-6.304945699288356e-06,-7.059105765018503e-05,0.0,0.006333333333333413,0.0007913773148147119,0.006681712962962938,-1.0,0.0,-5.0,161.0,-0.04835019017679609,17.34904826398997
47,prior_broad,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04274015497099864,0.03227964988050574,0.9850746647091374,,,0.5486111111111112,0.7986111111111112,0.8958333333333334,0.9444444444444444,1.0,2100.0,3303.0,5.0,0.7224893066127425,0.9444444444444444,0.8092854112273334,1.5046479208148573,0.006298382045443234,,0.9194166666666667,0.9306848958333334,1.0,0.8558579282407407,,,89.84299653599737,0.01115133986966063,0.344083823141653,0.0,divergences,broad,new_targeted_fit,24982630.0,89.84302830696106,0.0427611331158829,0.0322959974449029,0.9479166666666666,0.9265833333333332,0.930719039351852,0.8625407986111111,4.0,1.0,2013.0,3058.0,0.7460630244604699,64.90827709400037,-2.0978144884262195e-05,-1.634756439716084e-05,-0.00347222222222221,-0.0071666666666665435,-3.414351851860342e-05,-0.006682870370370408,1.0,0.0,87.0,245.0,-0.023573717847727438,24.934719441997004
47,prior_mildly_misspecified,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.042780993413979326,0.03232613250214454,0.9850461286096309,,,0.5486111111111112,0.7986111111111112,0.8958333333333334,0.9444444444444444,1.0,1853.0,3440.0,1.0,0.6903220664818797,0.9444444444444444,0.7854943006752692,1.5259659424697314,0.006386366526208552,,0.9204166666666667,0.930546875,1.0,0.8566380208333333,,,82.68026565999025,0.011995987590970992,0.3393659162270087,0.0,divergences,mildly_misspecified,new_targeted_fit,24992630.0,82.6803023815155,0.0427611331158829,0.0322959974449029,0.9479166666666666,0.9265833333333332,0.930719039351852,0.8625407986111111,4.0,1.0,2013.0,3058.0,0.7460630244604699,64.90827709400037,1.9860298096426032e-05,3.013505724164256e-05,-0.00347222222222221,-0.006166666666666543,-0.00017216435185196666,-0.005902777777777812,-3.0,0.0,-160.0,382.0,-0.055740957978590244,17.771988565989886
52,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.0472643826935361,0.0343677924480649,0.9818022841901176,,,0.5625,0.7986111111111112,0.90625,0.9409722222222222,1.0,2932.0,2702.0,0.0,0.7401952697616585,0.9409722222222222,1.9980659554959148,1.3977558029885464,0.0041525428332835,,0.7716666666666666,0.8546646412037037,1.0,0.659798900462963,,,80.77814006600238,2.2238324289527992e-10,0.0760083816931628,1.0,low_joint_pvs,nominal,archived_nominal,,,0.0472643826935361,0.0343677924480649,0.9409722222222222,0.7716666666666666,0.8546646412037037,0.659798900462963,0.0,1.0,2932.0,2702.0,0.7401952697616585,80.77814006600238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,prior_narrow,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04719307182713815,0.0343476432269015,0.9818571549341488,,,0.5590277777777778,0.8055555555555556,0.90625,0.9479166666666666,1.0,3122.0,3618.0,0.0,0.7364582861059573,0.9479166666666666,1.9156784390785415,1.3868090717614403,0.004108206784520766,,0.7776666666666666,0.8544114583333333,1.0,0.6649288194444445,,,99.13238770299358,1.783009825970817e-10,0.0763640527928597,1.0,low_joint_pvs,narrow,new_targeted_fit,25472630.0,99.13241219520569,0.0472643826935361,0.0343677924480649,0.9409722222222222,0.7716666666666666,0.8546646412037037,0.659798900462963,0.0,1.0,2932.0,2702.0,0.7401952697616585,80.77814006600238,-7.131086639794448e-05,-2.014922116339718e-05,0.00694444444444442,0.006000000000000005,-0.0002531828703703498,0.005129918981481518,0.0,0.0,190.0,916.0,-0.003736983655701187,18.354247636991204
52,prior_broad,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04716536740037906,0.03432112625279126,0.9818784499915684,,,0.5555555555555556,0.8020833333333334,0.90625,0.9409722222222222,1.0,2973.0,4492.0,0.0,0.78558682560133,0.9409722222222222,1.9047837509583079,1.419220623365624,0.004024204210869757,,0.7709166666666667,0.854388599537037,1.0,0.6589285300925926,,,114.26096164702903,1.8330056445363388e-10,0.07772210617585354,1.0,low_joint_pvs,broad,new_targeted_fit,25482630.0,114.26099801063538,0.0472643826935361,0.0343677924480649,0.9409722222222222,0.7716666666666666,0.8546646412037037,0.659798900462963,0.0,1.0,2932.0,2702.0,0.7401952697616585,80.77814006600238,-9.901529315703428e-05,-4.66661952736383e-05,0.0,-0.0007499999999999174,-0.00027604166666661545,-0.0008703703703704102,0.0,0.0,41.0,1790.0,0.04539155583967147,33.482821581026656
52,prior_mildly_misspecified,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04717999694842844,0.03437138892272618,0.9818672065213471,,,0.5590277777777778,0.8055555555555556,0.90625,0.9409722222222222,1.0,2831.0,3469.0,0.0,0.7676939352767801,0.9409722222222222,1.9160776152116867,1.3412919020994862,0.0042381626550519295,,0.7805,0.8541440972222222,1.0,0.6672803819444444,,,110.41032422397984,2.8695079361443846e-10,0.075817257630238,1.0,low_joint_pvs,mildly_misspecified,new_targeted_fit,25492630.0,110.41035175323486,0.0472643826935361,0.0343677924480649,0.9409722222222222,0.7716666666666666,0.8546646412037037,0.659798900462963,0.0,1.0,2932.0,2702.0,0.7401952697616585,80.77814006600238,-8.438574510765545e-05,3.5964746612840437e-06,0.0,0.00883333333333336,-0.0005205439814814916,0.007481481481481422,0.0,0.0,-101.0,767.0,0.02749866551512159,29.632184157977463
58,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.049930040956131,0.0364268472291852,0.9790371834516038,,,0.5138888888888888,0.7986111111111112,0.9097222222222222,0.9583333333333334,1.0,3200.0,4051.0,0.0,0.7914830485307738,0.9583333333333334,1.7872194024630543,2.4472040599326457,0.0112906730481932,,0.8586666666666667,0.9490538194444444,1.0,0.8151059027777777,,,80.95444928501092,4.614113808829954e-58,0.2744237160788905,1.0,ok,nominal,archived_nominal,,,0.049930040956131,0.0364268472291852,0.9583333333333334,0.8586666666666667,0.9490538194444444,0.8151059027777777,0.0,1.0,3200.0,4051.0,0.7914830485307738,80.95444928501092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,prior_narrow,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04996217073654678,0.03642557983012093,0.9790101957950011,,,0.5138888888888888,0.7986111111111112,0.90625,0.9583333333333334,1.0,3209.0,4745.0,0.0,0.7581326883168314,0.9583333333333334,1.7961446093436786,2.409873789240981,0.011913509745827632,,0.85925,0.9495211226851852,1.0,0.8160523726851852,,,114.80867743602721,1.082054756429576e-57,0.2683919432201059,1.0,ok,narrow,new_targeted_fit,26072630.0,114.80870342254639,0.049930040956131,0.0364268472291852,0.9583333333333334,0.8586666666666667,0.9490538194444444,0.8151059027777777,0.0,1.0,3200.0,4051.0,0.7914830485307738,80.95444928501092,3.212978041577941e-05,-1.267399064266983e-06,0.0,0.0005833333333332691,0.00046730324074073515,0.0009464699074074323,0.0,0.0,9.0,694.0,-0.03335036021394233,33.85422815101629
58,prior_broad,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04995349330606877,0.03643387933719412,0.979017486180796,,,0.5034722222222222,0.7986111111111112,0.9097222222222222,0.9583333333333334,1.0,2690.0,3278.0,0.0,0.788732925256752,0.9583333333333334,1.8091227869727622,2.420414751293086,0.011179568144595807,,0.8495,0.9488747106481481,1.0,0.8063353587962963,,,104.21009050897555,1.5165752692998771e-58,0.272697762608388,1.0,ok,broad,new_targeted_fit,26082630.0,104.21011757850647,0.049930040956131,0.0364268472291852,0.9583333333333334,0.8586666666666667,0.9490538194444444,0.8151059027777777,0.0,1.0,3200.0,4051.0,0.7914830485307738,80.95444928501092,2.345234993776646e-05,7.032108008925286e-06,0.0,-0.009166666666666656,-0.00017910879629634557,-0.008770543981481471,0.0,0.0,-510.0,-773.0,-0.0027501232740217985,23.25564122396463
58,prior_mildly_misspecified,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.0499545447069056,0.03646445389885919,0.9790166029086445,,,0.5173611111111112,0.8055555555555556,0.9131944444444444,0.9583333333333334,1.0,3347.0,4003.0,0.0,0.7523015885536234,0.9583333333333334,1.6981457479315993,2.4009060568791476,0.011102202962880973,,0.8628333333333333,0.94884375,1.0,0.8188425925925926,,,104.80314472102327,1.445700137811278e-57,0.2745895167934294,1.0,ok,mildly_misspecified,new_targeted_fit,26092630.0,104.80317115783691,0.049930040956131,0.0364268472291852,0.9583333333333334,0.8586666666666667,0.9490538194444444,0.8151059027777777,0.0,1.0,3200.0,4051.0,0.7914830485307738,80.95444928501092,2.4503750774597377e-05,3.76066696739924e-05,0.0,0.004166666666666652,-0.00021006944444446063,0.0037366898148148975,0.0,0.0,147.0,-48.0,-0.03918145997715039,23.84869543601235
59,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.0474036905413749,0.0370397696731027,0.9825671005313674,,,0.5243055555555556,0.8020833333333334,0.8993055555555556,0.9583333333333334,1.0,2257.0,2752.0,5.0,0.7080575747777909,0.9583333333333334,1.241485602494071,0.5748788185191451,0.0074655445122174,,0.9074166666666666,0.912630787037037,1.0,0.8284048032407407,,,59.74847802201111,0.1309909111945795,0.870482705375268,0.0,divergences,nominal,archived_nominal,,,0.0474036905413749,0.0370397696731027,0.9583333333333334,0.9074166666666666,0.912630787037037,0.8284048032407407,5.0,1.0,2257.0,2752.0,0.7080575747777909,59.74847802201111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,prior_narrow,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.047366246355242246,0.03697208556477792,0.9825946301568947,,,0.5277777777777778,0.8090277777777778,0.8993055555555556,0.9583333333333334,1.0,1954.0,2377.0,1.0,0.740907318206358,0.9583333333333334,1.2096815530588108,0.5932990927751021,0.006835654777828735,,0.91875,0.913120949074074,1.0,0.8391553819444444,,,75.35028633096954,0.11539112894757478,0.8697826408861962,0.0,divergences,narrow,new_targeted_fit,26172630.0,75.35031342506409,0.0474036905413749,0.0370397696731027,0.9583333333333334,0.9074166666666666,0.912630787037037,0.8284048032407407,5.0,1.0,2257.0,2752.0,0.7080575747777909,59.74847802201111,-3.744418613265549e-05,-6.768410832477811e-05,0.0,0.011333333333333306,0.0004901620370370008,0.010750578703703662,-4.0,0.0,-303.0,-375.0,0.03284974342856717,15.601808308958425
59,prior_broad,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04741273592506861,0.037037134226827695,0.9825604469435385,,,0.5208333333333334,0.7986111111111112,0.8993055555555556,0.9583333333333334,1.0,2495.0,3716.0,3.0,0.7258066608172843,0.9583333333333334,1.1790696770316942,0.5672135061980786,0.007578346636385576,,0.9180833333333334,0.9126012731481481,1.0,0.8380868055555556,,,73.74290257802932,0.12328762381553297,0.8627113332168324,0.0,divergences,broad,new_targeted_fit,26182630.0,73.74292993545532,0.0474036905413749,0.0370397696731027,0.9583333333333334,0.9074166666666666,0.912630787037037,0.8284048032407407,5.0,1.0,2257.0,2752.0,0.7080575747777909,59.74847802201111,9.045383693707942e-06,-2.6354462750038943e-06,0.0,0.010666666666666713,-2.9513888888943463e-05,0.009682002314814864,-2.0,0.0,238.0,964.0,0.017749086039493434,13.994424556018203
59,prior_mildly_misspecified,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.047403300235602505,0.03704755324373485,0.9825673876032474,,,0.5208333333333334,0.8020833333333334,0.8993055555555556,0.9583333333333334,1.0,1816.0,2181.0,1.0,0.6680557332320041,0.9583333333333334,1.2487674356298657,0.5778386683114286,0.0076588886054675676,,0.9143333333333333,0.9122265625,1.0,0.8343064236111111,,,71.44228547398234,0.13183647680183858,0.8486386257856386,0.0,divergences,mildly_misspecified,new_targeted_fit,26192630.0,71.44232082366943,0.0474036905413749,0.0370397696731027,0.9583333333333334,0.9074166666666666,0.912630787037037,0.8284048032407407,5.0,1.0,2257.0,2752.0,0.7080575747777909,59.74847802201111,-3.903057723964043e-07,7.783570632149961e-06,0.0,0.006916666666666682,-0.00040422453703703454,0.005901620370370342,-4.0,0.0,-441.0,-571.0,-0.04000184154578679,11.693807451971225
66,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.0465734300955061,0.0333442834549767,0.9843835486939942,,,0.5833333333333334,0.7916666666666666,0.8819444444444444,0.9583333333333334,1.0,2560.0,2920.0,1.0,0.7542378456102135,0.9583333333333334,1.5430667816488095,0.9165865063039094,0.0158286727081358,,0.8563333333333333,0.9022242476851852,1.0,0.7727630208333334,,,70.30144146199746,9.508897396199577e-14,0.0196173938077775,1.0,divergences;heteroscedastic_residuals;low_joint_pvs,nominal,archived_nominal,,,0.0465734300955061,0.0333442834549767,0.9583333333333334,0.8563333333333333,0.9022242476851852,0.7727630208333334,1.0,1.0,2560.0,2920.0,0.7542378456102135,70.30144146199746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,prior_narrow,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04651755089415778,0.03325300162700004,0.9844209997182245,,,0.5833333333333334,0.7951388888888888,0.8819444444444444,0.9618055555555556,1.0,2852.0,3811.0,0.0,0.7554688482752173,0.9618055555555556,1.5629113725100445,0.8657352454774762,0.015748639418580058,,0.8706666666666667,0.9027494212962963,1.0,0.7862355324074074,,,95.98677766002947,4.696603873253664e-14,0.020634537869306295,1.0,heteroscedastic_residuals;low_joint_pvs,narrow,new_targeted_fit,26872630.0,95.9868049621582,0.0465734300955061,0.0333442834549767,0.9583333333333334,0.8563333333333333,0.9022242476851852,0.7727630208333334,1.0,1.0,2560.0,2920.0,0.7542378456102135,70.30144146199746,-5.5879201348321694e-05,-9.128182797665807e-05,0.00347222222222221,0.01433333333333342,0.0005251736111111516,0.013472511574074031,-1.0,0.0,292.0,891.0,0.0012310026650038663,25.68533619803202
66,prior_broad,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.04655954768628589,0.0333148182310296,0.9843928570767628,,,0.5763888888888888,0.7916666666666666,0.8784722222222222,0.9583333333333334,1.0,2361.0,2965.0,0.0,0.7444791049666581,0.9583333333333334,1.5555724448420594,0.8967685228285119,0.016035200072315094,,0.872,0.9019895833333333,1.0,0.7868258101851852,,,98.85993341699941,7.687646954149487e-14,0.020526593587543038,1.0,heteroscedastic_residuals;low_joint_pvs,broad,new_targeted_fit,26882630.0,98.85996508598328,0.0465734300955061,0.0333442834549767,0.9583333333333334,0.8563333333333333,0.9022242476851852,0.7727630208333334,1.0,1.0,2560.0,2920.0,0.7542378456102135,70.30144146199746,-1.3882409220213054e-05,-2.946522394709633e-05,0.0,0.015666666666666718,-0.000234664351851821,0.01406278935185179,-1.0,0.0,-199.0,45.0,-0.009758740643555308,28.558491955001955
66,prior_mildly_misspecified,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.046525736135461626,0.03331641664017309,0.984415516665348,,,0.5868055555555556,0.7986111111111112,0.8784722222222222,0.9618055555555556,1.0,2873.0,3396.0,0.0,0.7164429245175992,0.9618055555555556,1.5681354897516442,0.8660599178537436,0.01600054655943901,,0.8665,0.9016519097222222,1.0,0.7816313657407408,,,92.74056170094991,1.1296393180821414e-13,0.020476631668234158,1.0,heteroscedastic_residuals;low_joint_pvs,mildly_misspecified,new_targeted_fit,26892630.0,92.7406096458435,0.0465734300955061,0.0333442834549767,0.9583333333333334,0.8563333333333333,0.9022242476851852,0.7727630208333334,1.0,1.0,2560.0,2920.0,0.7542378456102135,70.30144146199746,-4.76939600444759e-05,-2.786681480360792e-05,0.00347222222222221,0.010166666666666768,-0.0005723379629629655,0.0088683449074074,-1.0,0.0,313.0,476.0,-0.037794921092614286,22.439120238952455
67,descriptor_mismatch_nominal,PVS_aware_area_MCMC,reactive_area,288,3,4,8,3,0.0481549806840641,0.0346209233632285,0.9803494887816356,,,0.5069444444444444,0.8159722222222222,0.9027777777777778,0.9548611111111112,1.0,2915.0,4441.0,0.0,0.7853690862483717,0.9548611111111112,1.448094376532191,2.316079929535903,0.0062306292562796,,0.8606666666666667,0.9058978587962964,1.0,0.7798969907407407,,,89.36401448000106,1.0740136213762534e-53,0.0746980455870455,1.0,low_joint_pvs,nominal,archived_nominal,,,0.0481549806840641,0.0346209233632285,0.9548611111111112,0.8606666666666667,0.9058978587962964,0.7798969907407407,0.0,1.0,2915.0,4441.0,0.7853690862483717,89.36401448000106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
