simulation_id,prior_mode,parameter,posterior_median,posterior_q1,posterior_q3,posterior_mean,source
0,broad,K_A,0.9599502844143091,0.9506991344886867,0.9695357510178866,0.9603512961584805,new_targeted_fit
0,broad,h,3.0547014827297954,2.982849782581651,3.130420582960871,3.0578193110983745,new_targeted_fit
0,broad,nu,5.486810642298159,4.478184038599977,6.8722147709068135,5.999080472173701,new_targeted_fit
0,broad,rho_A,0.19376931101103456,0.14289678545941537,0.25146286921088695,0.20129005280623982,new_targeted_fit
0,broad,sigma0,0.03295444661801334,0.030944069437526582,0.035095532495814624,0.033056391965143726,new_targeted_fit
0,broad,sigma_batch,0.021290704454661066,0.014667489624249441,0.03281375777234801,0.028236860917546933,new_targeted_fit
0,broad,sigma_lab,0.04727702487965324,0.030894538920861928,0.07866195328888337,0.06373663396479975,new_targeted_fit
0,broad,y0,0.04103538307887698,0.020578384397154516,0.06198743659795539,0.04241724730433567,new_targeted_fit
0,broad,ymax,0.9089161799029194,0.9009596623002512,0.9171996040212324,0.909140806720511,new_targeted_fit
0,mildly_misspecified,K_A,0.9609496395772282,0.9511091112173986,0.9705475914450642,0.9610952606522574,new_targeted_fit
0,mildly_misspecified,h,3.0449691317856558,2.9702796559723934,3.120980587647023,3.04684868214119,new_targeted_fit
0,mildly_misspecified,nu,5.50259971179478,4.509030593781164,6.931447947412966,6.023926242953087,new_targeted_fit
0,mildly_misspecified,rho_A,0.19812604639925885,0.1465330003127545,0.2530315861311334,0.20376058502844785,new_targeted_fit
0,mildly_misspecified,sigma0,0.03288718027950051,0.030926151494510615,0.03498667338514799,0.03300138752578748,new_targeted_fit
0,mildly_misspecified,sigma_batch,0.021211757495093297,0.014897111410768044,0.032939690656254864,0.02845471481182151,new_targeted_fit
0,mildly_misspecified,sigma_lab,0.047950768490430715,0.03106315440710345,0.07906775156524516,0.06372698404620354,new_targeted_fit
0,mildly_misspecified,y0,0.0412624386956762,0.020335499516820503,0.06325030995418507,0.04278885076954506,new_targeted_fit
0,mildly_misspecified,ymax,0.9096365811763699,0.9015736635791809,0.9180425702201392,0.9099725153554346,new_targeted_fit
0,narrow,K_A,0.9581550561503047,0.9487714798620399,0.9674862093760213,0.9582675062532029,new_targeted_fit
0,narrow,h,3.067162546876322,2.99277164022989,3.1434603166615522,3.069841142472767,new_targeted_fit
0,narrow,nu,5.460128958168527,4.462392848929034,6.897191153494804,5.9923057110064555,new_targeted_fit
0,narrow,rho_A,0.195386349564096,0.1461237293043146,0.2533497836956954,0.2037166559849295,new_targeted_fit
0,narrow,sigma0,0.03285165632480629,0.030857594127870612,0.03491024594988776,0.032931972791844226,new_targeted_fit
0,narrow,sigma_batch,0.021718925232545608,0.01493098719716848,0.033825995661716096,0.02942141956416169,new_targeted_fit
0,narrow,sigma_lab,0.0480410990189886,0.031216016659750517,0.08043072205066762,0.06513121060999061,new_targeted_fit
0,narrow,y0,0.04148757804498327,0.020104647927247987,0.06338480996801553,0.04231062966605327,new_targeted_fit
0,narrow,ymax,0.9071450829015835,0.8990492624016604,0.9152870486826548,0.9072728786548527,new_targeted_fit
0,nominal,K_A,0.9596639216459558,0.9500636069538466,0.9691159061079233,0.9598089002349816,archived_nominal
0,nominal,h,3.060046838322638,2.9859332844150153,3.1354044572648982,3.062167532738527,archived_nominal
0,nominal,nu,5.461358597605679,4.451644155922027,6.879644841164959,5.99581796530567,archived_nominal
0,nominal,rho_A,0.1952395809596119,0.14479905537944615,0.251847181577811,0.20255055318701878,archived_nominal
0,nominal,sigma0,0.03290453076826108,0.03089200313327961,0.034901921803267365,0.03293748358968387,archived_nominal
0,nominal,sigma_batch,0.02145458757805897,0.014990548139098597,0.03360446344358644,0.029322507884828188,archived_nominal
0,nominal,sigma_lab,0.04719203253194431,0.030770283433774904,0.07915776813613867,0.0640908718507104,archived_nominal
0,nominal,y0,0.04159221403709544,0.020267803563127046,0.06290259657302741,0.04271724499654634,archived_nominal
0,nominal,ymax,0.9084907925963055,0.9004673583989002,0.9164414379573947,0.9085749423550514,archived_nominal
7,broad,K_A,0.9381306097816784,0.9289756417504038,0.9476447986853704,0.9383027700034672,new_targeted_fit
7,broad,h,2.7188309870854113,2.6567890844204625,2.782576325808392,2.720882605647525,new_targeted_fit
7,broad,nu,7.10945956466432,5.684079048812244,9.267124737192693,7.9576776877894035,new_targeted_fit
7,broad,rho_A,0.06888814417417535,0.041451637156862085,0.10151148888844855,0.07452876557100489,new_targeted_fit
7,broad,sigma0,0.037546813171932106,0.035707598284332766,0.039474503029612196,0.03759311517808339,new_targeted_fit
7,broad,sigma_batch,0.03338653971664632,0.02371079091889964,0.04996309565650965,0.04237929129039975,new_targeted_fit
7,broad,sigma_lab,0.028496782415907335,0.017679539811875408,0.05049956120314886,0.04268271812782973,new_targeted_fit
7,broad,y0,0.022127245880321687,0.0037577364956177433,0.04175029597858348,0.024115842576029205,new_targeted_fit
7,broad,ymax,0.9238724723246043,0.9164215234439839,0.9312456559697622,0.9239905873598929,new_targeted_fit
7,mildly_misspecified,K_A,0.9385074785266622,0.9292473605777658,0.9481041863606448,0.9388028371272444,new_targeted_fit
7,mildly_misspecified,h,2.7115186352076748,2.6460872736129515,2.7744898354783833,2.711307198555207,new_targeted_fit
7,mildly_misspecified,nu,7.194950025822802,5.712264187701491,9.336402856163629,8.051754474594897,new_targeted_fit
7,mildly_misspecified,rho_A,0.06893521419546386,0.04117785961164594,0.10152199430675649,0.07439588241724279,new_targeted_fit
7,mildly_misspecified,sigma0,0.03769109483538255,0.035762679892750296,0.0395513023857212,0.03768782529390453,new_targeted_fit
7,mildly_misspecified,sigma_batch,0.032647086244610504,0.023619212044047606,0.04839433624681347,0.041722369847524796,new_targeted_fit
7,mildly_misspecified,sigma_lab,0.027954951017891416,0.017488345047765006,0.05011283032670287,0.04224811875171552,new_targeted_fit
7,mildly_misspecified,y0,0.021992210680851172,0.0036484562340649623,0.0403841642851793,0.02311698900698272,new_targeted_fit
7,mildly_misspecified,ymax,0.9247049695171194,0.917146755713567,0.932315967562089,0.9248519088393168,new_targeted_fit
7,narrow,K_A,0.9362723210783535,0.9265609932144765,0.94579735957486,0.9363035889537786,new_targeted_fit
7,narrow,h,2.7327307481007805,2.668680854051049,2.7987517193807756,2.7347205863150186,new_targeted_fit
7,narrow,nu,7.141165551716723,5.699839084768163,9.287349485890674,7.981884223614665,new_targeted_fit
7,narrow,rho_A,0.06871931305754839,0.04101950524431479,0.10146380758503937,0.07444705697242,new_targeted_fit
7,narrow,sigma0,0.037584310665446624,0.03571165890540207,0.039511316223227046,0.03763135576349754,new_targeted_fit
7,narrow,sigma_batch,0.03300499656852211,0.02362275318846273,0.04973219003862196,0.04247938988987695,new_targeted_fit
7,narrow,sigma_lab,0.028566109400535472,0.017413123552903677,0.05085351818136766,0.04301115525116054,new_targeted_fit
7,narrow,y0,0.02229586539242555,0.0042220788280181,0.0407896756575121,0.023898883957036314,new_targeted_fit
7,narrow,ymax,0.9220835212167606,0.9144785563527927,0.929879359622379,0.9222105662384567,new_targeted_fit
7,nominal,K_A,0.9377199799851099,0.9287180800495205,0.947297679187683,0.9380703866169794,archived_nominal
7,nominal,h,2.720529258373505,2.6586319455738354,2.7858988868598127,2.722827140600843,archived_nominal
7,nominal,nu,7.116709057971436,5.678292784789473,9.143508069386126,7.9420281423604875,archived_nominal
7,nominal,rho_A,0.06925349629421033,0.04089521642309375,0.1014222957175894,0.0745589790388819,archived_nominal
7,nominal,sigma0,0.03756053473234063,0.03566217918434355,0.039440354183185866,0.037592588361154755,archived_nominal
7,nominal,sigma_batch,0.032982510980712705,0.023202767462547597,0.049005407608020836,0.04203780111560757,archived_nominal
7,nominal,sigma_lab,0.029488592299104242,0.017886176439869828,0.052839404245507565,0.04464927033420905,archived_nominal
7,nominal,y0,0.021573580798146634,0.002938466536472035,0.04101717278574983,0.023805052094658687,archived_nominal
7,nominal,ymax,0.9236282374713243,0.91591693010379,0.9312738641058768,0.923742121189258,archived_nominal
8,broad,K_A,0.9692433325080996,0.9593773498682636,0.9798105476658787,0.9697062709867541,new_targeted_fit
8,broad,h,2.974785988486273,2.902685877716963,3.0474344941060574,2.975723317188325,new_targeted_fit
8,broad,nu,14.146569007763077,10.040654840188385,20.449768921024873,16.691064652856962,new_targeted_fit
8,broad,rho_A,0.11972077292449063,0.08229267126997765,0.16220597027672776,0.12531487988236922,new_targeted_fit
8,broad,sigma0,0.03919397089088665,0.0373526445972673,0.04108685947010683,0.03923288799857004,new_targeted_fit
8,broad,sigma_batch,0.025827613830233947,0.018035905524966436,0.03973980797857207,0.034578603208976495,new_targeted_fit
8,broad,sigma_lab,0.05014454384912377,0.033333169143063314,0.08297856542792736,0.06699900771667715,new_targeted_fit
8,broad,y0,0.05604584292925227,0.03303476470852292,0.07936186212121348,0.05791277142771882,new_targeted_fit
8,broad,ymax,0.9080652452570834,0.899753685596109,0.9167555878819222,0.9083420652287764,new_targeted_fit
8,mildly_misspecified,K_A,0.9698162221617781,0.9597479770231636,0.9799833278379119,0.9701873902496545,new_targeted_fit
8,mildly_misspecified,h,2.963603339835263,2.8918265896608473,3.0349795559415442,2.9638245880012706,new_targeted_fit
8,mildly_misspecified,nu,14.392116925429402,10.17403286542961,20.870306222909903,16.932316873543652,new_targeted_fit
8,mildly_misspecified,rho_A,0.11989176035555951,0.08300287921008526,0.1608276658868822,0.12479550611677057,new_targeted_fit
8,mildly_misspecified,sigma0,0.03927108131166818,0.03743255627979527,0.04115766008364383,0.03929915926695562,new_targeted_fit
8,mildly_misspecified,sigma_batch,0.02615509431359405,0.01818068062274773,0.04026103961150587,0.03429412800443969,new_targeted_fit
8,mildly_misspecified,sigma_lab,0.05191461653726552,0.03390934875188916,0.08433980414680127,0.06814287641527417,new_targeted_fit
8,mildly_misspecified,y0,0.05639860615381973,0.03306250144632344,0.08047691758968528,0.05726427074882785,new_targeted_fit
8,mildly_misspecified,ymax,0.9085830482403348,0.90022667695629,0.917211656638427,0.9090286433558578,new_targeted_fit
8,narrow,K_A,0.9666841804926122,0.9568852443913287,0.9767364435177245,0.9669517783801701,new_targeted_fit
8,narrow,h,2.9893522677949393,2.9169805287228936,3.0620884902820444,2.9903785820207287,new_targeted_fit
8,narrow,nu,13.903198773824581,9.901099599960627,20.265718751550356,16.46844100149021,new_targeted_fit
8,narrow,rho_A,0.11904126078619759,0.08193581327461656,0.16057798520790303,0.1245960550124351,new_targeted_fit
8,narrow,sigma0,0.03920078001555454,0.03734881714451841,0.04103720390649604,0.039213294603250924,new_targeted_fit
8,narrow,sigma_batch,0.025721356164527257,0.017994446161864956,0.040031113167214166,0.03414175070261197,new_targeted_fit
8,narrow,sigma_lab,0.051400436327784765,0.034088886826024685,0.08399068505914303,0.06799597260478416,new_targeted_fit
8,narrow,y0,0.055962948930709924,0.0331419902114639,0.07933931429349969,0.05689056016083328,new_targeted_fit
8,narrow,ymax,0.905818334940713,0.8974514315392502,0.9142899531719215,0.9060121708130928,new_targeted_fit
8,nominal,K_A,0.9693281402461755,0.9591108468928526,0.9794993060846746,0.9696137379893037,archived_nominal
8,nominal,h,2.9728076507657315,2.900110523211802,3.0473955484865214,2.9753419397745287,archived_nominal
8,nominal,nu,14.233999722853689,10.132705726596612,20.392507894994697,16.674522598022158,archived_nominal
8,nominal,rho_A,0.11993784254072926,0.08383189511308312,0.1621720957615459,0.126015784004929,archived_nominal
8,nominal,sigma0,0.03915787907202805,0.03732879775565028,0.04102937084558033,0.039215061548099,archived_nominal
8,nominal,sigma_batch,0.02593310587366899,0.017988589919770724,0.04006056869608979,0.034141872821379364,archived_nominal
8,nominal,sigma_lab,0.05086152997039046,0.03301851156293823,0.08224321315158778,0.06752332134385583,archived_nominal
8,nominal,y0,0.056305390490012396,0.03279707201185964,0.07915397120399527,0.05745467985209411,archived_nominal
8,nominal,ymax,0.9081153946386964,0.899517143347244,0.9167447593981084,0.9082724606125243,archived_nominal
10,broad,K_A,0.9526172340604143,0.9440161314196183,0.9614134586416552,0.9528246280421037,new_targeted_fit
10,broad,h,2.9763734023959945,2.9078508812043897,3.0474499404445603,2.9791113599769004,new_targeted_fit
10,broad,nu,4.2322309943265815,3.5951666670124713,4.991524582760866,4.403550892930969,new_targeted_fit
10,broad,rho_A,0.21340289557584444,0.16069902360012525,0.2722361813582692,0.22018559815793923,new_targeted_fit
10,broad,sigma0,0.02900644978539303,0.02736487436510646,0.03069718953867418,0.029058138206058938,new_targeted_fit
10,broad,sigma_batch,0.011881256591757077,0.007634183714604815,0.019033909058016867,0.01641886932519005,new_targeted_fit
10,broad,sigma_lab,0.061985750678398094,0.0420046084923417,0.09708150167753658,0.07977916758530737,new_targeted_fit
10,broad,y0,0.002558565107759367,-0.020608021984217233,0.028157157920765633,0.0068084605182244075,new_targeted_fit
10,broad,ymax,0.9110087271370204,0.9031927571513525,0.9189562907243469,0.9111270039567312,new_targeted_fit
10,mildly_misspecified,K_A,0.9530111007018827,0.9443796787289434,0.9622203819739074,0.9534173882851646,new_targeted_fit
10,mildly_misspecified,h,2.96642788435323,2.897826198506528,3.0368922946511776,2.9677348806018102,new_targeted_fit
10,mildly_misspecified,nu,4.221360324109275,3.5991395709220173,4.980175667018932,4.397022072419407,new_targeted_fit
10,mildly_misspecified,rho_A,0.21447246081323731,0.160898582208665,0.27172275028185855,0.22025541555473485,new_targeted_fit
10,mildly_misspecified,sigma0,0.02899462991907641,0.027330327126258866,0.030713669851963218,0.02905836011411473,new_targeted_fit
10,mildly_misspecified,sigma_batch,0.01201194069715672,0.007827643912208103,0.019147781893922564,0.01650832435732993,new_targeted_fit
10,mildly_misspecified,sigma_lab,0.06333007596269304,0.042283601252832335,0.10018317197209528,0.08068836496668916,new_targeted_fit
10,mildly_misspecified,y0,0.003162171415311446,-0.0207450062611712,0.028623800440520007,0.006701622024014187,new_targeted_fit
10,mildly_misspecified,ymax,0.9118683948132691,0.9039685213993209,0.9198459698143608,0.9120803712749581,new_targeted_fit
10,narrow,K_A,0.9503331194703445,0.9419674092422082,0.9592619592967523,0.9506722110226219,new_targeted_fit
10,narrow,h,2.992167864402126,2.922810085487896,3.060892506442137,2.993003869782594,new_targeted_fit
10,narrow,nu,4.226184710556133,3.600020168191268,4.979373013902887,4.39988775836849,new_targeted_fit
10,narrow,rho_A,0.21204121421874778,0.1608491369241291,0.2707922314559261,0.2202998291643985,new_targeted_fit
10,narrow,sigma0,0.028979578518629284,0.027315382906250293,0.030731314707156288,0.02905195397383112,new_targeted_fit
10,narrow,sigma_batch,0.011933708124861383,0.007794799482850894,0.0192142937061814,0.016940350422631152,new_targeted_fit
10,narrow,sigma_lab,0.06170352185105578,0.04176269085782118,0.09657142438798902,0.07836867556599413,new_targeted_fit
10,narrow,y0,0.002646079218717674,-0.021139133443930046,0.02797395395714876,0.006600980277811974,new_targeted_fit
